 248  0.419 -0.896   14   30.721   41.986    1.101 4761.218  235.983    0.008   -0.028   16.324    3.092    0.000
 249  0.246  0.273    2   29.799   45.704    0.739 4990.819  274.704   -0.047    0.017   22.528    2.138    0.000
 250 -0.062  0.606    3   31.126   38.813    0.703 5084.971  288.264   -0.025   -0.119   21.385    2.384    0.000
 251  0.346  0.123    2   29.948   43.339    0.698 4928.276  292.982    0.012   -0.009   18.998    2.608    0.000
 252  0.295  0.223    2   31.878   44.534    0.672 4984.423  306.579   -0.035   -0.004   15.560    3.111    0.000
 253  0.454 -0.143    3   30.088   39.278    0.834 4869.766  281.812    0.022   -0.020   20.236    2.589    0.000
 254 -0.183  0.707    7   29.368   46.493    0.859 5107.570  252.498   -0.079   -0.056   25.037    1.741    0.000
 255  0.346  0.173    2   29.019   42.022    0.765 4973.789  311.132   -0.006   -0.013   17.525    2.757    0.000
 256  0.437 -0.059    3   31.995   42.077    0.829 4885.174  248.174   -0.026    0.016   17.262    2.802    0.000
 257  0.495 -0.425    6   28.077   41.057    0.808 4817.821  244.211    0.067    0.001   15.398    3.284    0.000
 258  0.509 -0.306    5   27.278   40.151    0.829 4824.140  272.187    0.065   -0.013   22.021    1.984    0.000
 259  0.371 -1.167   39   31.341   45.345    1.246 4801.409  240.985   -0.059   -0.102   22.205    1.877    0.000
 260  0.570 -0.564   10   26.448   41.233    1.118 4778.824  247.197    0.025   -0.037   22.200    1.606    0.000
 261  0.519 -0.214    4   26.497   38.053    0.726 4876.362  272.059    0.031   -0.020   20.369    2.433    0.000
 262  0.454  0.007    3   32.677   41.373    0.718 4876.100  290.945    0.009   -0.035   14.067    3.362    0.000
 263  0.196  0.423    2   29.683   38.350    0.535 5029.329  304.682   -0.116   -0.111   17.788    2.761    0.000
 264  0.146  0.473    2   28.258   37.448    0.710 5034.035  302.593   -0.010   -0.106   19.623    2.794    0.000
 265  0.246  0.373    2   29.758   39.214    0.734 5007.635  291.202   -0.052   -0.085   23.298    1.922    0.000
 266  0.096  0.547    4   28.671   48.378    0.770 5061.925  261.270   -0.100   -0.057   22.274    2.041    0.000
 267  0.295  0.323    2   30.492   38.769    0.619 5007.742  299.373    0.043   -0.004   17.257    2.677    0.000
 268  0.446  0.098    4   30.977   47.754    0.962 4929.325  304.425    0.038   -0.072   26.641    1.340    0.000
 269  0.542 -0.748   14   27.317   42.255    0.983 4805.915  228.383   -0.001   -0.034   16.086    2.970    0.000
 270  0.038  0.605    3   32.756   39.234    0.705 5097.749  262.584   -0.044    0.039   24.422    1.939    0.000
 271  0.346  0.273    2   29.934   38.144    0.796 5001.880  284.520   -0.086    0.019   20.979    2.647    0.000
 272  0.404  0.207    3   32.921   43.452    0.757 4976.753  271.654   -0.059   -0.053   19.032    2.665    0.000
 273  0.583 -0.126    7   25.769   45.868    0.958 4857.428  274.118    0.055    0.001   20.589    2.550    0.000
 274 -0.338  0.829   11   33.522   41.794    1.088 5090.710  236.942   -0.050   -0.055   24.929    1.867    0.000
 275 -0.058  0.711    5   30.407   42.121    0.857 5124.289  260.109   -0.071   -0.121   20.735    2.414    0.000
 276  0.541 -0.018    5   28.286   43.550    0.793 4872.843  275.342   -0.101   -0.043   15.880    2.946    0.000
 277  0.645 -0.425   11   28.296   43.410    1.036 4842.053  289.798    0.050   -0.055   17.578    2.758    0.000
 278  0.255  0.456    3   29.086   41.571    0.702 5015.492  312.031   -0.043   -0.079   16.848    2.705    0.000
 279  0.651 -0.281    9   26.344   42.850    1.123 4831.202  230.921    0.056    0.027   27.960    1.000    0.000
 280  0.196  0.547    4   28.775   44.613    0.936 5051.029  265.422   -0.039   -0.037   25.335    1.475    0.000
 281  0.546  0.098    4   28.321   38.418    0.854 4908.681  273.403   -0.071   -0.061   22.103    1.907    0.000
 282  0.355  0.356    3   30.039   41.133    0.689 4992.172  310.065   -0.016   -0.088   19.239    2.467    0.000
 283  0.138  0.639    3   27.745   35.160    0.702 5070.507  224.567   -0.053    0.045   24.444    1.733    0.000
 284 -0.176  0.820    7   29.047   40.800    1.128 5130.318  234.018   -0.056   -0.030   19.378    3.186    0.000
 285 -0.540  1.000   31   32.727   47.098    1.316 5065.496  249.941   -0.056   -0.045   17.669    2.818    0.000
 286 -1.322  1.232  285   19.829   25.503    1.543 5065.406  187.028    0.048   -0.144   21.099    1.821    0.000
 287  0.047  0.697    4   30.932   38.667    0.870 5088.925  265.405   -0.036   -0.048   22.305    2.008    0.000
 288  0.346  0.447    4   30.777   42.339    0.903 4997.867  305.900    0.020   -0.073   17.108    2.857    0.000
 289  0.455  0.257    3   29.380   38.007    0.804 4959.200  252.866   -0.028   -0.013   22.571    2.446    0.000
 290  0.519  0.185    4   28.539   39.719    0.758 4904.148  246.548    0.057   -0.024   25.322    1.412    0.000
 291  0.296  0.547    4   30.115   39.488    0.784 5039.176  278.796   -0.096   -0.052   25.273    1.419    0.000
 292  0.446  0.347    4   28.954   40.361    0.753 4977.373  305.643   -0.065   -0.131   25.693    1.622    0.000
 293  0.021  0.807    7   28.042   43.117    0.981 5129.430  274.047   -0.149   -0.049   23.425    1.936    0.000
 294  0.662 -0.001    8   26.702   42.807    0.836 4889.811  231.031   -0.005    0.039   20.632    2.131    0.000
 295 -0.088  0.898    9   27.971   43.065    1.030 5130.552  252.626   -0.077   -0.031   21.548    2.462    0.000
 296  0.261  0.643    5   33.379   40.036    0.907 5071.217  216.017   -0.008    0.020   17.312    2.949    0.000
 297  0.396  0.547    4   30.882   34.258    0.800 4996.570  264.030   -0.088   -0.067   25.968    2.419    0.000
 298  0.163  0.730    6   30.017   42.429    0.912 5076.432  210.219   -0.033   -0.003   25.354    1.661    0.000
 299 -0.316  1.039   22   31.610   47.779    1.148 5101.905  222.162   -0.014   -0.070   21.389    2.891    0.000
 300  0.740 -0.158   11   26.512   42.631    1.017 4879.322  242.734   -0.015   -0.016   17.097    2.880    0.000
 301  0.460  0.443    5   30.110   39.804    1.056 5000.338  293.079   -0.019   -0.050   19.810    2.361    0.000
 302 -0.759  1.418  138   26.071   36.646    1.713 5077.121  198.411    0.084   -0.032   21.214    2.321    0.000
 303  0.579  0.253    5   25.435   37.685    0.862 4955.366  271.223   -0.027    0.017   25.949    1.821    0.000
 304 -0.162  1.076   15   27.530   42.605    0.898 5130.536  235.524   -0.019   -0.138   16.293    3.275    0.000
 305  0.146  0.871    8   28.927   39.506    1.001 5090.122  221.705   -0.048    0.025   21.275    2.130    0.000
 306  0.569  0.358    7   27.070   42.129    0.963 4937.408  230.443    0.021    0.007   20.949    2.271    0.000
 307  0.037  0.985   10   26.439   39.227    1.086 5110.457  234.554   -0.080    0.020   21.678    2.384    0.000
 308  0.692  0.133   10   25.760   45.151    1.072 4938.513  223.428    0.028   -0.025   22.001    2.214    0.000
 309  0.384  0.671    7   28.459   38.998    0.884 5029.522  254.486   -0.089   -0.046   17.781    2.858    0.000
 310  0.287  0.777    9   31.019   42.815    1.058 5056.189  234.801   -0.018   -0.058   25.230    1.504    0.000
 311  0.536  0.528    9   25.926   43.325    1.094 4988.324  275.225   -0.059   -0.085   22.911    2.087    0.000
 312  0.750 -0.656   19   27.527   41.414    1.178 4827.048  194.300   -0.002   -0.071   16.763    3.249    0.000
 313  0.833 -0.501   18   24.800   39.514    1.266 4822.987  238.387   -0.039   -0.089   23.844    1.653    0.000
 314  0.633 -1.035   34   27.582   44.903    1.422 4789.329  243.896    0.041   -0.089   25.424    1.000    0.000
 315  0.855 -0.316   16   22.887   39.651    1.121 4871.614  261.134   -0.089    0.108   20.294    2.347    0.000
 316  0.838 -0.001   15   24.939   42.038    1.013 4882.700  209.349    0.009    0.014   24.178    1.756    0.000
 317  0.734  0.276   11   25.950   41.651    0.877 4927.628  258.267    0.048   -0.039   23.072    1.758    0.000
 318  0.862 -0.909   56   23.404   50.799    1.311 4821.537  203.240   -0.006   -0.014   17.141    3.444    0.000
 319  0.535  0.683   12   24.686   42.299    1.084 5024.033  252.627   -0.056   -0.059   25.761    1.345    0.000
 320  0.699  0.427   11   27.645   40.753    1.109 4972.178  209.161    0.036    0.030   21.782    2.031    0.000
 321  0.300  0.950   13   29.908   40.118    1.294 5069.510  262.172   -0.034   -0.078   24.810    1.491    0.000
 322  0.466  0.888   19   27.198   44.980    1.083 5048.411  260.742   -0.015    0.007   22.922    2.610    0.000
 323  0.930  0.180   23   21.764   42.724    1.081 4937.131  216.357    0.038   -0.003   22.119    1.958    0.000
 324  1.028 -0.159   37   20.512   44.912    1.151 4861.796  222.350    0.078   -0.004   17.829    2.849    0.000
 325  0.705  0.603   15   26.156   41.202    1.166 4979.486  239.293    0.055   -0.065   23.244    1.999    0.000
 326 -0.392  1.337   50   28.342   42.188    1.157 5070.918  183.669    0.053   -0.000   25.482    1.285    0.000
 327  0.173  1.129   24   30.275   46.945    1.099 5074.492  218.278    0.044   -0.021   21.036    2.752    0.000
 328 -0.027  1.254   38   24.036   51.310    1.155 5095.861  251.015   -0.038   -0.028   21.477    2.995    0.000
 329  0.957  0.427   33   20.568   44.922    1.336 4954.884  243.900   -0.012    0.010   26.343    2.413    0.000
 330  0.656  0.858   23   24.467   42.830    1.141 5033.513  246.864   -0.029   -0.099   20.202    2.307    0.000
 331  0.663 -1.399   98   18.147   24.741    1.213 4772.839  243.192   -0.050   -0.034   23.228    1.834    0.000
 332  1.123 -0.522   61   20.472   43.251    1.143 4837.404  213.541   -0.059   -0.098   20.529    2.576    0.000
 333  1.242  0.088   62   23.440   38.391    1.528 4896.364  215.356    0.027    0.032   14.002    3.475    0.000
 334  1.361 -0.875  130   26.314   31.409    1.430 4833.643  188.931   -0.035   -0.014   18.439    3.308    0.000
 335  0.967  0.674   40   19.672   42.712    1.408 4973.068  239.100   -0.013   -0.001   26.373    2.151    0.000
 336  1.259 -1.326  170   16.890   22.327    1.377 4807.955  175.194    0.051   -0.044   25.000    2.951    0.000
 337  1.407  0.425  115   24.404   30.654    1.288 4919.675  233.369   -0.039   -0.028   24.104    3.254    0.000
 338  0.398  1.171   33   28.278   45.064    1.293 5056.875  197.460    0.016    0.057   24.177    3.015    0.000
 339 -0.166  1.572   85   13.370   25.677    1.480 5112.210  226.219    0.048   -0.036   26.812    2.583    0.000
 340  1.488 -0.284  113   22.456   25.462    1.517 4857.490  215.072    0.005    0.042   22.125    2.128    0.000
 341  0.931  0.994   66   19.722   46.048    1.257 5003.041  199.558   -0.090    0.070   21.364    2.646    0.000
 342  0.687  1.320   78   18.892   41.706    1.277 5030.183  174.368   -0.027    0.030   17.483    2.912    0.000
 343  0.312  1.535  110   14.517   31.641    1.637 5062.627  137.928   -0.049    0.017   25.224    3.144    0.000
 344  1.413  0.961  147   18.069   27.264    1.580 4998.189  178.241   -0.011   -0.002   21.147    1.722    0.000
 345  1.195  1.469  210   11.466   19.160    2.557 5065.089  144.482   -0.023    0.011   19.539    3.035    0.000
